panel,umap1,umap2,cluster,label,cohort,cell_type,n_cells,n_cluster,n_type,expected,ratio_obs_over_exp,log2_enrichment,hypergeom_p,note,is_cand,setting,n_patients,ARI,AMI,NMI,purity_weighted,purity_balanced,ARI_boot_lo,ARI_boot_hi,AMI_boot_lo,AMI_boot_hi,NMI_boot_lo,NMI_boot_hi,purity_weighted_boot_lo,purity_weighted_boot_hi,purity_balanced_boot_lo,purity_balanced_boot_hi,bootstrap,patient_id,n_cand,n_oth,med_cand,med_oth,diff,arm,Ki67,CD31
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0694787655868215,1.41246970490528
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0437416543201294,1.11087309505981
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0141164066960527,1.42741459774887
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0255955088931595,0.901388186592673
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,0.567669137125672
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0277742067724867,1.57537535827992
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.18170756583747,1.25278816412137
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0544497493034815,1.23075664409606
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,0.989866104664765
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.12855240272771,1.07487932587798
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0161283330235694,0.796968376369517
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,1.70136076986618
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0571118045959381,0.810008180415928
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0952748970709244,1.16398586671512
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0624593812555403,1.81046910960796
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0489877675992055,1.21834581661455
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.199451116774193,1.05797719367229
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.028524742463141,0.851725341488655
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0135131022521568,0.931296164663545
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0550822481225325,1.03251277189687
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.020200646307458,0.589816089294106
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.133076321443411,1.31701624101942
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0340427631579368,0.95456284669431
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.152387284264893,0.798328396875767
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0396194487451357,0.831686270684748
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,0.848180687306511
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.13321809033555,1.159161189881
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,1.07476993204117
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,1.03662247693397
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0480598089415842,0.680049243495042
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0788632939104798,0.747848905961738
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.026179523062857,1.23589760445368
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.109954836200664,1.71537525629773
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0860090398454662,0.215208414981095
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,0.74268881585218
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0643056396581768,0.250871473411514
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.115130106299728,2.00653742410621
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0129866479443583,1.82241441301141
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.174691495578993,0.773033794228473
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.233175378977953,0.909961610219029
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.165872796999063,1.01505286674215
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,candidate_cluster,0.0470389004561227,1.18254797655261
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0464859022681856,0.750064396124349
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,0.902660084249916
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.110883748301285,0.919483428700956
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,1.08127119444519
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.110864017748102,0.522182675265467
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0151509354931846,0.816011224261608
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0386682309109027,0.113889104022501
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0454720345373325,1.40764640674794
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,1.3959728490221
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.619157768436782,1.0464945422425
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0266620479752671,0.984128814140621
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0307927449142176,0.171537600102169
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,1.09205842870341
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0702721637542474,0.766712998191056
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0124996745020527,1.09572578250739
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.142320881879721,0.623934621112819
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0588354363726218,1.23188760992685
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.220781682403539,1.72806452718417
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0204437048796544,0.67080469770704
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.105659587746901,0.678880652617502
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.324612071027812,0.810846532144088
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0417711844827103,1.40957026969642
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.104138757226265,0.615165075283141
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0891886637970088,0.295345950017408
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,candidate_cluster,0.0789458612583994,0.79416448658493
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0351665008726731,1.0008546149093
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0641453763218629,0.951669081406605
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0646977643087729,0.773258202204692
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0939243804764721,0.698690448541225
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,1.50512692305046
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0904163874035352,1.46382281584215
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0849868965000265,1.19559652093248
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0443117813969318,1.23324102095795
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.170558555888844,1.13200384170064
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.192890263029576,0.808885469018836
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0334196540648732,1.70170537429617
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,0.955390764796203
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.117265587779104,0.687767185194867
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.088475406508897,1.13798323896722
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0909154737581079,0.915287395171454
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,0.953181193844828
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0362730952804912,0.360533437766803
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0401394155830681,0.554260591895083
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0784297969319215,1.26214353354742
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.021737418516968,1.17547454697457
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.033389884907322,0.894864577900319
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0484868153412427,1.35862138071284
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0708963020141196,1.49237373189223
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.159778768307844,1.29218377705411
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0685699499971901,1.23250215715183
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,1.53777967862341
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0581531107141089,0.920594952421756
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.034661136084303,1.25600085213483
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.039989341006027,1.83524845311418
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.126460995094715,0.739387000898246
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0948747476421218,1.74389222196205
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0515761287103836,0.860177049591516
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.16241736376209,1.40549980596611
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,0.924671864867025
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.272023759281855,1.15653832452666
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0771542553171626,1.30040472918669
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.247688828615907,1.37917104909456
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,candidate_cluster,0.0480654041510466,1.39553042713022
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.124786517268166,1.01328928548128
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0247431998516644,1.1938258132797
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0452154027307448,1.63105938036988
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0164689427455546,0.626577058974651
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0823038857828665,0.880008181738031
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.058103655044743,1.3152823326808
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0240876617502464,0.746936757273471
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.039989341006027,1.56940875824185
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.194777651697488,1.59193467118703
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.225860892787944,1.02773584976816
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.198454028445862,0.79788460944069
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,candidate_cluster,0.0,1.20867471797835
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0249973965654828,0.735837124283107
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.197249830127278,1.13017125488323
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0653410655328516,0.300173902580626
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0579541725576604,1.03587663442554
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0920999893528811,1.18575068946346
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0126686506389242,1.27312038829005
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0418155899465155,0.919378785844263
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.039989341006027,1.0657757105875
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0305817934271857,1.80797329389581
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0892487200750978,1.12100998417723
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.114011295265612,0.621311612186294
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.109074464485471,0.984598563548571
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.147923436534143,0.705972170258974
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.131435940096343,0.890182336800969
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0928983251767254,1.14540621903105
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,1.10024687872183,1.15586737771644
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.125721172540346,1.38979784684486
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0406260366940907,1.44980756418161
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.120307216329458,1.14683997359069
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.244232881772139,0.728202380864988
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.052211236782377,1.56382913862778
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.115713973246925,1.11825398212028
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0531714169998396,0.332073389670374
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.128812076860269,1.61030343713367
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0654923965911198,1.17771943429791
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,1.73293714768665
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.116715661604523,0.184869857347188
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.138840014942112,0.738969693487789
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0333271635782072,1.28253798709595
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,1.37057827894393
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.200953113652725,0.809652866163427
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0800507991578747,1.11099098274028
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.11691702766578,1.00151067199911
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0617454200007974,1.06509767060063
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.124493338624656,1.07783064988241
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0189214902887444,1.71314789542223
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0670892026231235,1.51289990726264
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0186168318872049,1.04728583181601
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.384487520562947,0.644171767148172
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0138259635956912,1.6564689544978
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,1.346154126779
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.249515413537082,0.7146141905317
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.113950532910327,0.134035374662466
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0846017880305727,1.30351472858645
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0818203061076338,0.926445293784579
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0298149956505453,0.620143582408779
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0185174602388371,1.21220297247259
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0474536414245289,1.10955936892655
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0196065869248012,0.68637690815466
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0707705643588871,1.01052588953789
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0068492615158372,1.40452506964611
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0480214857264253,0.790309610486366
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0655301168417483,1.54336579023276
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0399209153045422,0.77992863407119
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0322977598541029,0.905769592531101
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.137724795914784,1.81046616632114
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0894080832476539,1.61525571639309
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0604187071912674,1.7051938627698
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0384347872679018,0.886757048335218
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.107931720423413,0.663917417740246
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.143036958063691,0.870442539935232
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.068116661121842,0.760524424980643
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0512816425385387,1.03004598962117
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.204717473592526,1.76866202809237
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0744635505562345,1.38054667936126
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0816177710143196,0.844426846786163
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.108803054599684,0.9880524275697
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.157691133480634,1.2950883986993
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0794960199906774,1.36726422021038
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.096786150648794,0.239701247295128
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.101132206515671,1.26512546716914
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0282299998072593,1.09861341178941
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0626156261194099,1.71837309490695
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0753372645482664,1.14226510890058
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.068180827420701,0.46778766552209
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.039989341006027,1.00690750336631
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0516828112010165,0.974101987589528
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0232537182120159,1.19057167011466
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0,1.19699537365105
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.0683246731644124,0.736353140394089
E,,,,,UOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC24,,,,,,other_clusters,0.172204248783079,0.900407806751252
