umap1,umap2,cluster,label
6.5367656,9.5441675,15,Tumor
2.1174076,8.874918,6,Fibroblasts
2.3697836,5.9876394,9,CD4 T cells
3.328679,3.1269515,7,Vessel
3.3565845,10.29403,4,other
-0.5481534,3.7755046,5,Myeloid
2.555599,9.109387,16,Fibroblasts
1.1295182,5.3562946,0,Vessel
1.9384406,3.8750844,0,CD4 T cells
7.2545824,7.926639,19,Tumor
-0.45001498,7.4971476,2,Vessel
3.561723,8.948149,6,Fibroblasts
9.70378,5.6404524,10,Tumor
2.9000268,3.8456042,7,CD8 T cells
-0.93625283,7.5337744,2,Vessel
2.8099754,3.6488464,7,B cells
6.715469,10.553479,8,Tumor
3.3340156,7.9674363,16,other
3.096976,10.875276,4,Vessel
0.5495934,2.7471695,5,B cells
8.153435,8.11901,19,Tumor
6.0956473,8.799398,15,Tumor
5.9567447,9.181236,15,Tumor
0.7011523,9.664755,3,Vessel
2.1710873,6.8802786,16,Tumor
2.741957,7.5796328,13,Fibroblasts
1.1289464,9.052247,6,Vessel
3.1960924,5.9450464,13,other
-0.8799206,6.5322495,2,Vessel
7.2603602,9.005618,19,Tumor
1.4628916,9.049293,3,Tumor
-0.76648813,3.6131709,5,Myeloid
0.6696554,8.774215,15,Vessel
3.8394027,5.406733,7,CD8 T cells
7.612959,6.0717607,10,Tumor
2.436167,10.900719,4,other
4.8476334,7.1285734,11,Vessel
0.82536656,9.27225,3,other
6.636467,7.7757726,1,Tumor
9.419392,5.548726,10,Tumor
1.0392832,5.681251,5,Myeloid
3.1111047,9.254941,4,other
2.7642412,8.671567,6,other
7.586591,7.5361195,1,Tumor
8.400732,7.2006755,1,Tumor
1.5770946,4.9754467,7,CD4 T cells
2.9849164,7.7509136,6,Vessel
0.7876556,2.8156521,9,Myeloid
-0.42674816,8.391799,12,Vessel
5.8674083,10.957512,18,Vessel
2.0818613,2.0781975,17,CD8 T cells
-1.7722872,7.684218,12,Vessel
-1.3258749,8.167068,12,Vessel
3.4949834,5.049666,13,Myeloid
1.9001766,6.01313,13,Myeloid
3.4579775,4.4697247,7,CD8 T cells
-0.7667484,4.173186,5,Myeloid
2.389405,9.698874,6,Vessel
7.1728005,8.656633,11,Tumor
7.7105618,5.166318,9,Tumor
4.3955517,10.915868,8,Vessel
2.5696309,10.954645,4,Fibroblasts
3.6327698,9.175152,6,other
-0.3622799,7.934597,12,Vessel
1.0469047,8.051943,6,Vessel
2.2603612,6.6422873,13,CD4 T cells
2.8586302,5.261589,13,CD4 T cells
9.972811,6.4479966,10,Tumor
3.455535,10.658335,4,Fibroblasts
6.3580503,5.750177,9,Vessel
3.589911,4.5761456,7,other
6.8673,9.453506,15,Tumor
0.048702005,4.129893,5,CD4 T cells
5.786866,11.814685,8,Tumor
3.027539,10.949488,4,Vessel
0.14663245,5.052964,14,Myeloid
3.823253,9.890048,4,Tumor
1.415613,4.678003,9,Myeloid
1.6336491,6.852144,13,Vessel
1.2630473,7.8873453,4,Fibroblasts
5.160559,9.851552,18,other
9.052168,6.64629,10,Tumor
6.6827283,8.049807,19,Tumor
0.24859491,7.856055,12,Vessel
5.1672225,6.6949363,18,CD8 T cells
2.5466774,9.329473,4,Fibroblasts
9.503592,5.744522,10,Tumor
0.68653315,4.614948,0,Myeloid
4.231642,5.881967,16,Fibroblasts
-0.16434002,9.710825,15,Fibroblasts
4.2760983,4.879296,7,CD8 T cells
5.9505167,8.885935,15,Tumor
6.1233153,7.0631533,11,Myeloid
7.4211926,8.491813,19,Myeloid
3.912199,5.5678782,7,CD8 T cells
2.2489421,9.525202,16,CD4 T cells
6.501462,7.0791225,11,Myeloid
9.825529,6.400078,10,Tumor
10.416939,6.526635,10,Tumor
1.9388773,8.045877,6,Fibroblasts
7.420259,9.340475,19,Tumor
8.127356,7.305147,1,Tumor
3.0316353,5.452151,13,CD4 T cells
3.9574072,8.319747,6,other
3.2869973,4.003425,7,CD4 T cells
3.36164,7.1477275,16,Fibroblasts
6.736025,4.757017,7,Tumor
-0.49049002,6.7592645,2,Vessel
2.8955708,5.98486,13,other
6.0175085,7.101433,13,Tumor
6.928577,5.3900046,0,Tumor
2.9715521,3.7445023,7,CD8 T cells
1.8328767,2.880143,0,B cells
-0.659799,8.623599,12,Vessel
-0.089629285,4.8371997,13,Myeloid
2.511939,9.001879,6,Vessel
10.54161,6.3600807,10,Tumor
0.6695129,7.2737007,12,Vessel
6.256319,10.977322,8,Tumor
-1.0312098,4.085519,5,Myeloid
2.1882062,7.853481,6,Fibroblasts
5.392572,10.48158,8,Tumor
6.9867496,4.8985896,17,Tumor
1.6533908,1.9733944,17,Myeloid
3.4455903,8.748994,6,Fibroblasts
3.768795,6.692073,16,other
0.6521838,3.7769153,0,Myeloid
2.7934465,9.829626,4,Fibroblasts
0.46565253,5.8348346,14,Myeloid
7.9552813,6.2619023,10,Tumor
5.738535,8.366849,6,Tumor
4.038105,8.183705,6,Fibroblasts
2.0064893,9.352056,3,Fibroblasts
6.2682147,8.495737,15,Tumor
0.13390775,7.790974,12,Fibroblasts
0.38751227,4.5281396,9,Myeloid
2.5123162,5.3773313,13,B cells
5.7820287,11.121875,18,CD8 T cells
0.41496223,3.6641054,5,Myeloid
7.4189935,9.162083,19,Tumor
9.086833,7.311223,10,Tumor
-1.0481639,4.6486506,14,Myeloid
6.4468627,7.075548,11,Tumor
2.7783134,10.541162,4,Fibroblasts
8.619672,6.123035,10,Tumor
9.415299,5.904392,10,Tumor
0.5883255,6.6813283,13,Myeloid
1.934204,6.42714,13,CD4 T cells
7.3920155,8.980898,11,Tumor
4.405241,6.390722,16,CD8 T cells
5.337625,9.815608,11,other
2.8719525,2.6045847,17,CD8 T cells
-1.0203364,8.710601,12,Vessel
7.9448485,5.247039,1,Tumor
6.0840626,7.5215006,13,Tumor
9.067948,8.74534,11,Tumor
8.779578,7.255636,10,Tumor
2.0120957,7.920169,6,Fibroblasts
6.8563414,9.330253,11,Tumor
9.716996,7.262813,10,Tumor
7.201736,5.7714562,0,Tumor
5.913748,11.1919985,18,CD8 T cells
5.3986297,7.4391603,1,Vessel
-1.3863727,7.7880135,12,Vessel
5.8544426,8.260268,19,Tumor
1.0664395,5.078314,0,Vessel
9.379242,7.5605044,11,Tumor
6.0423365,5.614613,7,Tumor
0.12890762,5.888716,9,Vessel
3.6379054,8.534994,6,other
3.8634162,5.1487885,7,CD8 T cells
3.440483,6.0977654,16,CD4 T cells
7.6404743,6.7274394,1,Tumor
8.650211,6.424806,10,Tumor
9.425482,5.6194077,10,Tumor
2.5990772,8.145355,6,Fibroblasts
0.9482821,4.1888876,0,Vessel
-0.8472417,9.156394,12,Vessel
3.0284321,7.685242,16,CD4 T cells
2.640606,7.631079,6,Fibroblasts
3.5492256,4.4684377,7,CD8 T cells
3.552188,9.911617,6,Vessel
8.477683,8.620059,11,Tumor
1.7770166,10.3482685,4,Fibroblasts
-0.29169655,7.2823477,2,Vessel
1.1481857,4.564934,14,Myeloid
0.34541824,5.6513085,13,Fibroblasts
2.7395515,5.605945,13,CD4 T cells
5.325049,6.2248836,13,Myeloid
-1.0087934,6.600735,2,Vessel
0.05777784,5.35364,9,Vessel
0.47552702,8.978192,3,other
8.153459,8.149588,19,Tumor
-0.60236716,8.8469515,12,Vessel
8.486553,8.586244,19,Tumor
-1.7183782,7.526165,2,Vessel
4.681649,9.791289,15,other
10.119415,7.055277,10,Tumor
1.6532228,7.4818273,3,Vessel
7.9051337,8.190759,19,Tumor
9.4812155,5.6559343,10,Tumor
2.568062,8.934723,6,Fibroblasts
7.8861775,8.0120735,19,Tumor
0.95920813,5.392604,13,Myeloid
6.2122326,5.1140294,9,Tumor
2.7652228,9.001161,6,other
0.96646583,4.967899,0,Vessel
4.023115,9.878926,15,Fibroblasts
1.2181219,2.743664,9,Myeloid
3.0092843,10.110662,4,other
6.933421,8.241956,19,Tumor
1.6520866,8.851204,3,Fibroblasts
2.5321305,8.271122,6,other
5.38281,11.585808,8,Tumor
-1.3191154,6.7006884,2,Vessel
4.1588078,9.275412,4,other
8.693737,6.4717417,1,Tumor
2.1417224,8.928674,3,CD4 T cells
6.8392386,10.782585,8,Tumor
7.616953,7.687078,1,Tumor
3.1622796,6.3366766,16,other
1.9811612,6.6096187,13,Myeloid
2.001258,6.037203,13,Myeloid
9.91633,5.923631,10,Tumor
7.111765,8.400293,19,Tumor
3.6288903,7.5845313,16,Vessel
-0.717786,9.561453,12,Vessel
2.1563163,8.651983,6,Fibroblasts
-0.30246192,8.68441,12,Vessel
4.247422,9.021725,6,other
-1.5372385,8.38373,12,Vessel
7.4258437,4.829301,17,Tumor
1.9325558,1.9260336,17,B cells
8.138687,8.116458,19,Tumor
0.5431436,6.257619,2,Vessel
3.0602064,8.369707,6,Vessel
-0.034700952,4.587199,13,Myeloid
-1.3689369,8.221424,12,Vessel
1.4863757,5.077793,0,Myeloid
-1.7253608,6.848324,2,Vessel
3.2322223,5.599424,13,other
2.306829,2.4903212,17,B cells
7.4297447,5.433233,1,CD8 T cells
-0.5244031,7.7609663,12,Vessel
2.8681161,4.1032505,0,B cells
0.047036547,7.327833,12,Vessel
3.9786735,7.300907,16,CD4 T cells
5.2371583,10.646863,8,Vessel
3.0061884,8.555345,6,Fibroblasts
3.2754688,4.576196,7,CD4 T cells
1.3580929,3.7850084,9,Myeloid
-1.5962209,8.16567,12,Vessel
9.170122,5.8310604,10,Tumor
2.861142,11.17565,4,Fibroblasts
3.234963,4.7302055,7,CD4 T cells
4.1236753,7.6129556,16,other
3.8159075,4.57918,7,CD8 T cells
7.371237,8.780933,11,Tumor
-0.54645044,9.115683,12,Vessel
0.3875539,8.985685,3,Vessel
2.3957634,4.270765,9,Myeloid
6.6886044,9.128354,15,Tumor
2.5775876,4.1746454,9,CD4 T cells
6.547881,9.103553,15,Tumor
8.396063,6.325272,1,Tumor
9.896756,5.9205966,10,Tumor
6.2575994,7.02189,14,Tumor
2.0426393,7.8237967,13,Fibroblasts
3.6096654,5.866726,7,other
1.8864254,2.7555795,0,B cells
3.1864767,9.73589,6,Vessel
2.5431077,8.861387,6,Fibroblasts
1.3088229,6.9149036,8,Vessel
8.698763,7.52549,11,Tumor
3.508056,3.8674047,7,CD4 T cells
4.3296227,11.107183,8,Fibroblasts
9.482814,5.4978943,10,Tumor
3.0187576,8.632017,6,other
9.92828,7.185698,10,Tumor
2.3687098,7.395642,6,Fibroblasts
8.005393,4.568365,17,CD8 T cells
1.6605067,4.9492235,9,Myeloid
-1.1248401,7.7969923,12,Vessel
-1.4027781,8.476059,12,Vessel
-1.394099,8.286803,12,Vessel
1.6855162,7.438697,6,other
4.0639496,7.6215715,6,other
3.667399,5.4182696,7,CD8 T cells
3.8471029,8.1463785,16,Fibroblasts
6.547041,9.073931,15,Tumor
-0.2052942,9.28407,3,Vessel
3.8865883,8.035186,15,CD8 T cells
-0.05966932,5.0557923,14,Myeloid
1.9560726,6.014678,9,CD4 T cells
8.41762,7.756623,11,Tumor
2.1006565,10.500568,4,Fibroblasts
3.114802,10.801102,4,other
7.9467373,8.69274,19,Tumor
-1.0842929,8.146009,12,Vessel
2.947262,6.808692,6,Vessel
-1.4001228,7.6918006,12,Vessel
2.8503413,4.791733,13,CD4 T cells
2.4151945,6.920307,13,CD4 T cells
2.059966,2.4958105,17,B cells
6.8917212,7.4852796,1,Tumor
5.7384973,5.893636,14,Tumor
9.9813595,6.6571646,10,Tumor
0.8056537,8.572158,15,other
7.725154,9.18499,19,Tumor
6.537112,6.901135,1,Tumor
2.377312,4.957307,13,Myeloid
2.0253148,8.553439,6,other
7.817147,6.4354725,1,Tumor
0.69348025,9.311387,3,Fibroblasts
-1.7357651,5.632303,5,Vessel
0.8913339,8.6888275,3,Vessel
7.8870654,7.55877,19,Tumor
4.979036,10.21734,8,CD4 T cells
-1.8047496,7.3748884,2,Vessel
9.2824745,6.7575793,10,Tumor
3.2833571,7.9019704,16,Fibroblasts
2.755187,9.6740885,4,Fibroblasts
1.8881373,8.47559,3,other
3.3331063,6.551762,13,other
4.6986976,11.170319,8,Vessel
3.0380952,8.385217,16,Vessel
0.44279638,8.577675,3,Vessel
-0.6943979,5.459094,18,Vessel
2.180579,4.4989176,0,B cells
3.3085132,9.020139,6,Fibroblasts
0.6961919,8.727403,6,Vessel
7.157976,7.739229,1,Tumor
1.7277497,6.499838,13,Myeloid
4.0216684,8.350349,16,other
4.2927737,4.9342623,18,CD8 T cells
5.4009857,8.316639,1,Vessel
4.379072,5.7641273,7,CD4 T cells
0.80100477,4.590712,0,Vessel
2.2644122,9.4819565,8,Fibroblasts
7.708357,6.275696,1,Tumor
9.613719,7.7403708,11,Tumor
1.9677372,9.31385,3,Vessel
6.623887,9.856542,19,Tumor
1.8844537,6.508707,6,other
2.3215477,9.93134,3,Fibroblasts
2.3525531,7.8140125,6,Myeloid
3.6011496,7.2934203,6,other
7.0855894,8.904656,11,Tumor
-1.4629265,6.664349,2,Vessel
2.6892884,8.481163,4,Fibroblasts
3.6073735,6.922264,16,Fibroblasts
3.0159032,7.251157,16,other
1.3133584,6.2466354,14,Myeloid
2.452703,6.182905,13,Myeloid
4.0248966,10.02902,4,Tumor
8.0923395,8.538608,11,Tumor
4.7083793,8.107951,15,Fibroblasts
2.0165591,1.9575167,17,B cells
1.895282,8.481743,3,CD4 T cells
2.2642093,3.5471923,0,Fibroblasts
5.5078464,8.969378,15,Tumor
3.4288943,8.867537,4,Fibroblasts
4.0601835,9.950694,8,Vessel
5.091483,6.261363,13,Tumor
-0.49791592,8.675189,12,Vessel
4.5139337,10.231838,8,Vessel
7.971179,9.032865,19,Tumor
3.8798914,9.206827,6,other
9.584966,5.6863556,10,Tumor
2.0608435,7.0491405,14,Fibroblasts
2.235302,7.754371,3,Fibroblasts
3.5841877,4.9093003,7,CD4 T cells
7.37279,8.1080265,19,Tumor
2.444737,8.060186,6,Vessel
6.053187,9.41211,15,Tumor
4.1281366,5.3778014,7,CD4 T cells
4.715516,9.412588,15,Tumor
2.1224308,4.133904,0,CD8 T cells
2.0728607,2.4912398,17,CD4 T cells
2.7199044,6.103297,13,Myeloid
7.461976,4.713903,17,Tumor
0.7035527,8.273663,6,Vessel
0.7141217,9.372106,3,Vessel
2.0459282,6.4139857,18,Fibroblasts
-0.13597786,8.634741,12,Vessel
7.851008,9.032515,19,Tumor
1.745698,3.4011915,9,Myeloid
1.512993,7.7526536,3,Vessel
8.742163,5.088586,10,Tumor
2.427441,7.898051,6,Fibroblasts
8.5575485,7.540067,1,Tumor
3.3387332,4.792795,13,CD4 T cells
2.3920753,9.519904,3,Fibroblasts
2.5569265,1.7424816,17,CD8 T cells
3.900431,8.689229,6,other
1.1418504,6.109673,6,Fibroblasts
9.596144,7.8716755,10,Tumor
9.481606,5.531908,10,Tumor
3.5294447,3.6380565,7,CD4 T cells
3.4520028,3.51356,7,CD8 T cells
1.849801,6.57982,13,CD4 T cells
3.5162115,4.0978613,7,CD4 T cells
2.890946,1.8812758,17,CD8 T cells
2.4438593,4.0440197,7,CD8 T cells
2.5248675,8.718028,6,Fibroblasts
-1.1254184,6.5838823,2,Vessel
-1.3823444,7.8253098,12,Vessel
8.422807,6.7160783,1,Tumor
3.2936037,3.2882183,7,CD4 T cells
3.02994,5.3442793,13,other
3.0790172,2.1073225,17,CD8 T cells
4.196249,4.739209,7,CD8 T cells
9.299396,5.998171,1,Tumor
-0.8462686,4.16017,5,Vessel
2.3340778,6.592277,13,Myeloid
7.519391,9.28353,19,Tumor
3.2898738,5.5380197,13,CD4 T cells
2.3150496,6.4896126,13,Myeloid
2.9909294,5.2123876,13,CD4 T cells
4.0776663,7.6331058,16,other
6.187103,6.5939593,11,Tumor
2.0250547,2.6619,17,CD4 T cells
8.52498,6.6326237,1,Tumor
4.530636,3.8655086,7,CD8 T cells
9.200277,5.669393,1,Tumor
-0.9638939,8.411285,12,Vessel
1.1724244,2.534041,9,B cells
4.1555476,9.519933,6,other
0.24643318,7.8075423,2,Vessel
-0.44641283,6.8380523,2,Fibroblasts
2.238112,10.385884,4,Vessel
1.5318584,2.0121977,17,Myeloid
8.120353,8.504008,11,Tumor
7.574727,8.748391,11,Tumor
3.0705707,10.135744,4,Fibroblasts
3.7020137,7.8528833,16,other
4.080962,9.098703,6,other
2.657231,8.797112,16,Fibroblasts
-0.59845895,4.796667,5,Myeloid
4.5361238,8.059819,15,Vessel
2.7958257,7.2437925,6,Myeloid
2.178642,7.1066484,13,CD4 T cells
1.0582316,7.0756383,11,Vessel
-0.43996105,3.9862344,5,Myeloid
-0.8015125,3.491954,5,Myeloid
2.7301815,7.5158606,6,other
10.037019,5.7073913,10,Tumor
-0.69269514,8.382553,12,Vessel
0.91262305,5.3752203,0,Vessel
-1.8237916,7.57785,12,Vessel
7.7887917,7.938394,19,Tumor
3.1843348,7.7741456,16,CD4 T cells
4.1513643,8.392411,6,other
3.4817328,8.392854,6,Vessel
-0.6156251,7.287623,2,Vessel
4.1209483,4.7836127,7,CD8 T cells
3.4519248,10.725784,4,Fibroblasts
0.41446364,4.298506,0,Myeloid
-0.7166561,3.9260812,5,Vessel
1.3314495,7.192715,13,Vessel
2.2680829,8.865061,6,Myeloid
3.541947,7.067314,16,other
-1.5627925,8.39203,12,Vessel
8.523732,4.894823,0,Tumor
0.2569014,8.663488,3,Vessel
4.8058853,10.365408,8,other
6.610445,7.891328,1,Tumor
-0.033917874,3.571291,5,Myeloid
2.3293614,2.5620382,17,CD4 T cells
8.324999,6.6847486,1,Tumor
1.9643174,7.812342,6,Vessel
8.518345,8.846619,19,Tumor
-0.8032186,8.42022,12,Vessel
7.5813837,10.236296,10,Tumor
9.115672,5.9002247,1,Tumor
3.62614,6.8203607,16,other
2.291188,8.942932,3,Fibroblasts
7.3175125,6.566746,1,Tumor
5.148151,9.118875,15,Fibroblasts
8.075186,7.1555805,1,Tumor
-0.8994754,7.777866,2,Vessel
3.0486095,7.4360633,6,other
3.4293752,10.20038,4,Fibroblasts
8.759863,6.8848543,1,Tumor
2.6590366,5.106452,7,CD4 T cells
0.14032099,7.9255104,12,Vessel
8.936799,6.9400954,10,Tumor
0.69910586,5.321244,14,Myeloid
4.0387425,4.269267,7,CD8 T cells
0.94230473,4.0337934,0,Vessel
8.614425,7.023109,10,Tumor
2.3218992,4.6432714,7,CD4 T cells
7.104481,7.1142483,11,Tumor
9.487486,5.7877326,10,Tumor
8.5495825,4.985234,10,Tumor
3.0636618,3.716713,7,CD4 T cells
-1.2846706,5.8609524,2,Vessel
7.476711,8.79571,19,Tumor
2.3381083,1.6672317,17,CD8 T cells
3.5375032,9.411526,6,other
4.5045986,6.1585603,16,Fibroblasts
7.483496,4.7934866,17,CD8 T cells
2.3067398,6.178004,13,Myeloid
7.997709,9.566473,11,Tumor
3.0992382,4.4015284,7,B cells
-2.117558,6.80417,2,Vessel
8.83,6.458114,1,Tumor
4.1447845,8.512052,15,Vessel
3.1786847,10.480513,4,Fibroblasts
0.6485603,4.295458,9,CD4 T cells
1.6334578,10.247776,3,other
2.0460742,2.1761196,17,CD8 T cells
6.503358,8.261304,15,Tumor
7.7657967,6.1054854,11,Tumor
3.437674,3.855753,7,CD8 T cells
2.5717192,9.849629,4,Fibroblasts
6.10411,7.4600773,13,Tumor
-0.33123273,8.461457,12,Vessel
8.944592,5.8557377,10,Tumor
4.6044383,5.8167286,16,CD4 T cells
0.99322903,8.508872,3,Fibroblasts
1.1350989,5.9542694,0,Vessel
3.3427293,7.435345,16,Myeloid
-0.016264863,8.663797,12,Tumor
4.197237,7.3835926,16,CD8 T cells
0.104302384,8.55348,3,other
3.2662585,7.9722843,16,B cells
-0.12830792,4.675526,5,Myeloid
0.5219746,6.5226865,13,Vessel
2.7214348,3.854682,7,Myeloid
2.4533532,3.1997986,0,CD4 T cells
8.104911,8.29219,19,Tumor
4.710725,7.5357223,11,Vessel
5.712667,7.6707664,1,Tumor
7.438184,8.2999,19,Tumor
9.171631,4.84126,10,Tumor
-1.0014889,3.6609879,5,Myeloid
2.6879878,6.794901,6,Fibroblasts
3.1071055,6.216879,13,CD4 T cells
9.452613,6.7007513,10,Tumor
3.60677,7.1467295,16,other
3.8989816,9.017659,6,other
2.2623386,8.902931,6,Fibroblasts
2.7613585,4.230449,9,CD4 T cells
2.5159097,6.2288194,13,Myeloid
4.112371,10.735874,8,Fibroblasts
8.600716,6.0363913,1,Tumor
4.4049425,4.338048,7,CD8 T cells
0.26850435,4.748901,0,B cells
4.4422026,5.089268,7,CD4 T cells
1.3981835,6.867816,14,Myeloid
9.291022,7.3745,11,Tumor
7.8986115,7.997306,19,Tumor
3.0455308,5.9248176,16,Myeloid
7.8550034,8.941423,11,Tumor
3.8578262,6.976262,16,B cells
8.5721445,6.843977,1,Tumor
8.925216,7.993829,19,Tumor
1.6732155,3.323089,0,B cells
2.6702561,2.5251575,17,Vessel
8.093719,8.293415,19,Tumor
0.6924948,3.8895051,0,Myeloid
2.791229,5.8992834,13,CD4 T cells
0.2794858,4.5869884,13,Myeloid
6.419205,8.764045,15,Tumor
8.334246,5.0394096,17,Tumor
3.4065642,7.2457013,3,CD8 T cells
2.4039364,2.6884613,17,CD8 T cells
4.1193275,4.2050195,7,CD8 T cells
2.5859478,9.868596,4,Fibroblasts
6.310288,8.202076,15,Tumor
2.6278205,1.6007233,17,CD8 T cells
6.2010975,10.808447,8,Fibroblasts
2.6965845,4.8959107,18,CD8 T cells
9.055069,5.817164,10,Tumor
5.880317,7.457506,13,Tumor
9.4545965,6.0315676,10,Tumor
1.1653159,3.478128,0,CD4 T cells
-0.87306935,7.6018114,12,Vessel
5.4050455,12.061178,8,Myeloid
5.7371736,8.94356,15,Tumor
3.4718251,10.174454,4,Fibroblasts
1.0946019,4.2546673,0,Vessel
7.680157,4.501982,17,CD8 T cells
8.250328,7.3256726,1,Tumor
3.5320091,4.069136,7,CD4 T cells
0.8889181,9.639821,3,other
4.2846684,4.1694193,7,CD8 T cells
2.8835824,10.146078,4,Fibroblasts
3.050418,9.838853,4,Fibroblasts
10.097336,6.465137,10,Tumor
2.7327147,7.256338,13,Fibroblasts
2.6352868,7.9248614,6,Vessel
3.222906,4.5036154,7,CD4 T cells
2.2580862,6.8171334,13,CD4 T cells
2.990921,3.080214,2,CD4 T cells
2.8694458,5.0870957,13,CD8 T cells
1.4362389,4.5128484,9,Myeloid
4.280109,5.7449718,7,Fibroblasts
0.25912657,5.091914,14,Myeloid
4.397088,9.639231,15,other
3.008735,8.144866,6,Fibroblasts
3.2951334,7.5187883,16,CD8 T cells
2.3921938,5.5014133,13,B cells
2.2803519,2.018426,17,CD4 T cells
2.8481007,2.4544291,17,CD4 T cells
2.6931956,8.565929,6,Fibroblasts
2.9140785,4.6520195,7,CD4 T cells
5.03738,10.865123,8,other
9.525856,6.5425014,10,Tumor
3.475653,6.858833,16,other
8.05844,9.140304,19,Tumor
2.554194,7.407459,6,other
3.7476158,7.0856776,16,other
3.3481054,6.436134,16,CD4 T cells
7.2669153,5.6536417,1,CD8 T cells
2.1334317,8.183758,3,Fibroblasts
-0.6890831,3.7510493,5,Myeloid
0.55742526,7.559202,3,Tumor
2.4732535,2.7146573,17,CD4 T cells
6.05902,8.702181,15,Tumor
5.3639674,7.1298,11,Vessel
-1.0189672,6.6286335,2,Vessel
8.039672,8.538029,19,Tumor
3.4577591,6.5356894,16,CD4 T cells
1.4447573,8.8507,6,Fibroblasts
2.2535455,5.958993,13,Myeloid
3.5510466,6.9712524,16,CD4 T cells
7.912905,6.9385867,1,Tumor
7.3187237,6.184397,1,CD8 T cells
-0.9502372,7.964426,12,Vessel
2.7618394,2.8982458,17,CD8 T cells
5.9681363,9.645516,15,Tumor
3.6522634,5.3519177,7,other
3.1980865,6.157928,18,CD4 T cells
2.942982,4.926677,7,CD4 T cells
4.2953053,4.3572187,7,CD8 T cells
2.490416,4.648937,13,Myeloid
8.435167,8.638469,19,Tumor
7.6249256,8.471594,19,Tumor
6.543526,5.0284843,7,Tumor
9.320238,6.0586963,10,Tumor
1.5322638,5.031947,0,Tumor
6.616164,7.9888024,19,Tumor
1.3639368,4.9908276,0,Vessel
0.21090303,5.6368093,14,CD4 T cells
-0.083795756,3.6105204,5,CD4 T cells
6.4532466,8.347548,11,Myeloid
2.9156983,8.535673,16,Fibroblasts
-0.41713127,7.172622,2,Fibroblasts
1.8991487,9.654862,3,Vessel
0.45894036,5.8125296,14,Myeloid
10.186782,6.724617,10,Tumor
4.7686853,7.065359,11,Vessel
0.78639936,2.5381207,5,B cells
1.9896327,9.529011,3,Vessel
5.7596993,10.752616,8,Tumor
8.327631,8.590432,19,Tumor
-0.73347926,8.428951,3,Vessel
1.7411214,1.914151,17,CD8 T cells
0.48033917,8.607753,6,Vessel
1.6262263,2.5749142,0,B cells
4.5736628,9.306867,15,Fibroblasts
7.9218526,8.431174,19,Tumor
-0.47849804,7.687003,2,Tumor
9.774139,6.0919514,10,Tumor
2.1631563,4.8838,13,CD4 T cells
4.0244684,9.837464,15,other
4.250664,8.4360695,6,other
6.160329,7.3271613,11,Tumor
-1.1661419,8.559548,12,Vessel
3.2117229,4.729905,18,CD8 T cells
1.6431121,6.224538,13,B cells
4.1113286,8.731647,6,other
1.9451736,5.990591,13,Myeloid
9.40139,6.2757134,1,Tumor
10.473288,6.1599317,10,Tumor
0.742489,6.043144,0,Myeloid
8.547499,6.6338906,1,Tumor
8.238435,7.2547584,1,Tumor
6.1901174,4.9134083,7,CD8 T cells
1.1942939,7.121077,11,Vessel
7.1150107,8.097451,19,Tumor
2.0992343,5.4141765,9,CD4 T cells
1.1195353,2.4098911,9,Myeloid
3.258554,8.37202,6,Fibroblasts
-0.14038812,8.834558,12,Fibroblasts
-1.3048909,5.7084537,2,Vessel
7.090089,7.2297554,1,Tumor
3.3101723,3.7620344,7,CD4 T cells
1.6096871,4.267088,9,Myeloid
8.954127,7.038236,1,Tumor
4.9107065,4.369237,7,CD8 T cells
2.3738134,8.645439,6,Myeloid
10.014722,5.6993904,10,Tumor
10.490309,6.350877,10,Tumor
1.7616026,3.3530123,0,Myeloid
1.7421931,7.951171,3,Fibroblasts
5.5239305,10.227881,8,Vessel
7.2243094,8.030709,19,Tumor
3.1999476,1.9690468,17,CD4 T cells
1.8396904,3.0579455,17,CD4 T cells
2.2532568,6.013592,13,Myeloid
-1.1731808,4.2035894,5,Vessel
4.0849166,5.6349177,16,CD4 T cells
1.5671514,3.5332503,0,Vessel
1.9171904,8.197605,3,Tumor
0.42039207,8.614918,3,Fibroblasts
6.5956364,7.620526,1,Tumor
4.9197125,4.7672033,7,Tumor
2.2674105,5.2115607,18,B cells
-1.0089341,4.2416196,5,Tumor
3.2010098,2.053091,17,CD4 T cells
1.6950985,10.092004,3,Fibroblasts
1.8866847,7.075993,13,Fibroblasts
2.406529,5.6688356,13,CD4 T cells
2.527605,4.530384,0,Myeloid
3.5334847,7.271567,16,other
1.6135969,6.906252,14,CD4 T cells
-1.6295556,7.1894593,2,Vessel
3.1058998,4.618003,7,CD8 T cells
7.9764967,5.735576,10,Tumor
-1.3249438,6.7060404,2,Vessel
3.026814,8.124987,6,Fibroblasts
3.5256982,3.8301923,7,Myeloid
-0.59580547,9.216061,12,Vessel
8.561565,7.2408013,1,Tumor
3.5388675,3.3786476,17,CD8 T cells
8.864905,5.460588,10,Tumor
10.284794,6.6039295,10,Tumor
-0.8472897,6.604256,2,Vessel
1.893641,9.639879,4,Vessel
7.210339,10.137748,19,Tumor
3.9169953,7.2682896,16,CD4 T cells
2.0215683,10.620979,3,Fibroblasts
1.8514767,9.3540745,3,Vessel
0.055933625,8.642644,12,Vessel
2.6562846,10.065018,4,CD4 T cells
2.1708417,10.763543,4,other
4.2200108,7.925653,16,other
1.5461757,4.387099,5,Vessel
